Event.Id,Accident.Number,Event.Date,Location,Injury.Severity,Registration.Number,Number.of.Engines,Engine.Type,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Make:Model
20190918X14853,DCA19WA217,2019-08-20,"Cape Town, South Africa",,ZS-JRM,,,0.0,0.0,0.0,0.0,Boeing: 737
20190821X63931,WPR19FA230,2019-08-21,"Oroville, CA",Non-Fatal,N91GY,,Turbo Fan,0.0,0.0,0.0,10.0,Cessna: 560XL
20190903X65424,DCA19WA209,2019-08-24,"Shannon, Ireland",,G-STBB,,,0.0,0.0,0.0,0.0,Boeing: 777
20190830X60449,DCA19CA208,2019-08-27,"Chicago, IL",Non-Fatal,N911DL,2.0,Turbo Jet,0.0,0.0,1.0,151.0,Mcdonnell Douglas: MD88
20190830X64106,DCA19CA206,2019-08-27,"Denver, CO",Non-Fatal,N328FR,2.0,Turbo Fan,0.0,0.0,1.0,0.0,Airbus: A320
20190913X83845,DCA19WA211,2019-08-27,"Beijing, China",Non-Fatal,B-5958,,,0.0,0.0,0.0,162.0,Airbus: A330
20190905X05523,ENG19RA033,2019-08-29,"Merimbula, Australia",,VH-RXX,,Turbo Prop,0.0,0.0,0.0,0.0,Saab: 340
20190917X82433,DCA19WA215,2019-08-31,"Cape Town, South Africa",Non-Fatal,ZS-ZWU,,,0.0,0.0,0.0,133.0,Boeing: 737
20190916X80750,DCA19WA212,2019-09-02,"Unknown, South Africa",,ZS-SJD,,,0.0,0.0,0.0,0.0,Boeing: 737
20190916X91526,DCA19CA213,2019-09-06,"Fort Myers, FL",Non-Fatal,N515NK,2.0,Turbo Fan,0.0,0.0,1.0,107.0,Airbus: A319
20190918X43537,DCA19WA218,2019-09-08,"Jeddah, Saudi Arabia",,ET-ALO,,,0.0,0.0,0.0,0.0,Boeing: 767
20190917X42103,DCA19WA216,2019-09-11,"Nassau, Bahamas",Non-Fatal,N958JB,2.0,Turbo Fan,0.0,0.0,0.0,180.0,Airbus: A321
20191204X31909,DCA19WA220,2019-09-11,"Malaga, Spain",,EI-DYR,,,0.0,0.0,0.0,0.0,Boeing: 737
20200603X55158,DCA19CA223,2019-09-11,"Chicago OHare, IL",Non-Fatal,N765SK,,,0.0,0.0,0.0,114.0,Bombardier: CL 600 2C10
20190917X92718,ENG19IA034,2019-09-16,"Cote-d'Or, France",Non-Fatal,HB-JCA,2.0,Turbo Fan,0.0,0.0,0.0,77.0,Airbus: A220
20190922X23136,GAA19CA563,2019-09-22,"Mountain Village, AK",Non-Fatal,N77KZ,1.0,Reciprocating,0.0,0.0,0.0,3.0,Dehavilland: BEAVER DHC 2
20200115X11245,ENG19WA041,2019-09-29,"Buenos Aires, Argentina",,LV-CIG,,Turbo Fan,0.0,0.0,0.0,0.0,Embraer: ERJ190
20191010X33637,DCA20WA001,2019-10-08,"Bamako, Mali",Non-Fatal,ET-AMG,,,0.0,0.0,0.0,102.0,Boeing: 767
20191210X25303,ENG20WA007,2019-10-09,"Cape Town, South Africa",Non-Fatal,ZS-TCP,,,0.0,0.0,0.0,16.0,Bae: AVRO146RJ
20191108X51810,DCA20WA012,2019-10-15,"Malta, Malta",,EI-EMA,,,0.0,0.0,0.0,0.0,Boeing: 737
20191016X82836,ENG20LA001,2019-10-15,"West Flanders Province, Belgium",Non-Fatal,HB-JCC,2.0,,0.0,0.0,0.0,0.0,Airbus: BD-500-1A11 (CS300)
20191021X62154,ERA20LA016,2019-10-16,"Augusta, GA",,N307KP,2.0,Turbo Fan,0.0,0.0,0.0,0.0,Bombardier: BD 700 1A10
20191018X02019,DCA20MA002,2019-10-18,"Unalaska, AK",Fatal,N686PA,2.0,Turbo Prop,1.0,3.0,1.0,37.0,Saab: 2000
20191020X10854,ERA20WA015,2019-10-18,"Nassau, Bahamas",Non-Fatal,N437GB,2.0,Reciprocating,0.0,2.0,0.0,0.0,Mcdonnell Douglas: DC3C S1C3G
20191022X52238,ENG20RA002,2019-10-20,"Bangkok, Thailand",,HS-TKL,2.0,Turbo Fan,0.0,0.0,0.0,0.0,Boeing: 777
20200324X21942,ENG20WA026,2019-10-24,"Kolkata, India",,VT-IVX,2.0,Geared Turbofan,0.0,0.0,0.0,0.0,Airbus: A320
20200324X00055,ENG20WA022,2019-10-25,"Mumbai Airport, India",,VT-ITA,2.0,Geared Turbofan,0.0,0.0,0.0,0.0,Airbus: A320
20200324X24604,ENG20WA028,2019-10-26,"Delhi, India",,VT-IZT,2.0,Geared Turbofan,0.0,0.0,0.0,0.0,Airbus: A320
20191030X32542,DCA20WA009,2019-10-27,"Paris, France",,4X-EHE,,,0.0,0.0,0.0,0.0,Boeing: 737
20191030X64711,DCA20CA010,2019-10-29,"Boise, ID",Non-Fatal,N402QX,2.0,,0.0,0.0,0.0,2.0,Dehavilland: DHC8
20200324X03417,ENG20WA023,2019-10-30,"Kolkata, India",,VT-ITM,2.0,Geared Turbofan,0.0,0.0,0.0,0.0,Airbus: A320
20191104X32212,ANC20LA003,2019-10-31,"Honolulu, HI",Non-Fatal,N926FE,1.0,Turbo Prop,0.0,0.0,0.0,3.0,Cessna: 208
20191107X61159,DCA20WA011,2019-10-31,"Johannesburg, South Africa",,D2-TBK,,,0.0,0.0,0.0,0.0,Boeing: 737
20191108X21802,DCA20IA014,2019-11-07,"Atlanta, GA",Non-Fatal,N117HQ,,,0.0,0.0,0.0,9.0,Embraer: ERJ170
20191210X62422,ENG20WA008,2019-11-08,"Raipur, India",,VT-PPT,,,0.0,0.0,0.0,0.0,Airbus: A321
20191119X32050,DCA20WA017,2019-11-11,"Ataturk, Turkey",,TC-ACR,,,0.0,0.0,0.0,0.0,Boeing: 747
20191111X02542,DCA20LA013,2019-11-11,"Chicago, IL",Non-Fatal,N619AE,2.0,Turbo Fan,0.0,0.0,0.0,41.0,Embraer: EMB145
20191119X82056,DCA20WA016,2019-11-14,"Leipzig, Germany",Non-Fatal,G-CLAE,,,0.0,0.0,0.0,3.0,Boeing: 747
20191125X51625,DCA20WA022,2019-11-14,"Lyon, France",,7T-VKR,,,0.0,0.0,0.0,0.0,Boeing: 737
20200211X94852,CEN20WA080,2019-11-17,"Malmo, Sweden",Non-Fatal,SE-LUX,,,0.0,0.0,0.0,2.0,Hawker Beechcraft: 95-B55
20191202X53600,DCA20WA030,2019-11-21,"Odesa, Ukraine",,TC-JGZ,,,0.0,0.0,0.0,0.0,Boeing: 737
20191125X61245,DCA20WA025,2019-11-22,"Pettirossi, Panama",,EC-MNS,,,0.0,0.0,0.0,0.0,Boeing: 787
20191125X34226,DCA20WA018,2019-11-23,"Bogota, Colombia",Non-Fatal,YV3012,,,0.0,0.0,0.0,93.0,Boeing: 737
20191204X31539,DCA20WA031,2019-11-28,"Sydney, Australia",,9V-SFO,,,0.0,0.0,0.0,0.0,Boeing: 747
20191130X55947,ANC20FA007,2019-11-30,"Cooper Landing, AK",Fatal,N4087G,,,3.0,0.0,0.0,0.0,Piper: PA-31-350
20191203X81852,CEN20LA028,2019-12-03,"Detroit, MI",Non-Fatal,N469RJ,2.0,Turbo Fan,0.0,0.0,0.0,2.0,Bae: BAE 125 SERIES 800A
20201014102143,DCA20WA152,2019-12-06,"Paris, France",,7T-VJM,,,0.0,0.0,0.0,0.0,Boeing: 737
20191210X12113,ENG20IA006,2019-12-09,"Keene, NH",Non-Fatal,C-GNON,2.0,Turbo Prop,0.0,0.0,0.0,18.0,Dehavilland: DHC8
20191210X03219,CEN20FA032,2019-12-10,"Victoria, TX",Fatal,N4602B,1.0,Turbo Prop,1.0,0.0,0.0,0.0,Cessna: 208
20200325X05113,ANC20CA037,2019-12-10,"Kwigillingok, AK",Non-Fatal,N9728M,1.0,Reciprocating,0.0,0.0,0.0,1.0,Cessna: 207
20191218X84144,DCA20WA041,2019-12-11,"Auckland, New Zealand",,9V-SFO,,,0.0,0.0,0.0,0.0,Boeing: 747
20191218X82112,DCA20CA040,2019-12-15,"Philadelphia, PA",Non-Fatal,N648AE,2.0,,0.0,0.0,1.0,40.0,Embraer: EMB145
20191217X00033,DCA20WA039,2019-12-16,"Shannon, Ireland",Non-Fatal,N642UA,2.0,Turbo Fan,0.0,0.0,0.0,11.0,Boeing: 767
20191217X93140,DCA20CA038,2019-12-16,"Alexandria, LA",Non-Fatal,N805AE,2.0,,0.0,0.0,1.0,38.0,Embraer: EMB 135KL
20191220X85302,DCA20CA043,2019-12-18,"Disputanta, VA",Non-Fatal,N959UW,2.0,Turbo Fan,0.0,0.0,1.0,47.0,Embraer: ERJ190
20200107X23239,CEN20WA056,2019-12-18,"Geneva, Eswatini",Non-Fatal,D-CNMB,2.0,,0.0,0.0,0.0,2.0,Learjet: 45
20191227X84547,DCA20CA046,2019-12-19,"Chicago, IL",Non-Fatal,N68802,2.0,,0.0,0.0,1.0,184.0,Boeing: 737
20191226X73236,ENG20WA009,2019-12-22,"Mumbai, India",,VT-WJE,2.0,Geared Turbofan,0.0,0.0,0.0,0.0,Airbus: A320
20200110X80637,DCA20CA050,2019-12-22,"Kansas City, MO",,N7739A,2.0,,0.0,0.0,0.0,0.0,Boeing: 737
20191226X81929,ENG20WA011,2019-12-23,"Guwahati, India",,VT-WGL,2.0,Geared Turbofan,0.0,0.0,0.0,0.0,Airbus: A320
20200107X35017,DCA20LA047,2019-12-23,"Denver, CO",Non-Fatal,N87513,2.0,,0.0,0.0,0.0,178.0,Boeing: 737-824
20200309X82804,ENG20WA019,2019-12-23,"New Chitose Airport (RJCC), Japan",Non-Fatal,B-3203,,,0.0,0.0,0.0,29.0,Embraer: ERJ190
20200106X10843,GAA20WA101,2019-12-24,"Rio Branco, Cerro Largo, Uruguay",Fatal,CX-BRE-R,,,1.0,0.0,0.0,0.0,Piper: PA25
20191224X91219,DCA20WA044,2019-12-24,"Manchester, United Kingdom",,G-TAWG,,,0.0,0.0,0.0,0.0,Boeing: 737
20191230X95852,CEN20WA045,2019-12-24,"San Rafael, Mexico",,XA-TWN,,,0.0,0.0,0.0,0.0,Cessna: 208
20200225X55145,DCA20WA084,2020-01-01,"Mexico City, Mexico",,N687DL,2.0,,0.0,0.0,0.0,0.0,Boeing: 757
20200121X21657,WPR20CA069,2020-01-02,"Van Nuys, CA",Non-Fatal,N962SS,2.0,Turbo Fan,0.0,0.0,1.0,13.0,Gulfstream: G IV
20200121X51136,DCA20WA054,2020-01-05,"Halifax, Canada",Non-Fatal,C-FUJR,,,0.0,0.0,0.0,178.0,Boeing: 737
20200113X90108,ENG20WA012,2020-01-07,"New Delhi, India",,VT-WGC,2.0,Geared Turbofan,0.0,0.0,0.0,0.0,Airbus: A320
20200108X01007,DCA20RA048,2020-01-08,"Tehran, Iran (Islamic Republic of)",Fatal,UR-PSR,,,176.0,0.0,0.0,0.0,Boeing: 737
20200109X21704,DCA20CA049,2020-01-08,"New York, NY",Non-Fatal,N929NN,2.0,Turbo Fan,0.0,0.0,0.0,121.0,Boeing: 737
20200317X25227,ENG20WA020,2020-01-10,"Antalya, Turkey",Non-Fatal,VQ-BRS,,,0.0,0.0,0.0,5.0,Airbus: A321
20200125X54545,DCA20CA058,2020-01-10,"New Orleans, LA",Non-Fatal,N1902U,2.0,Turbo Fan,0.0,0.0,1.0,158.0,Airbus: A320
20200113X34716,ANC20LA013,2020-01-12,"Fairbanks, AK",Non-Fatal,N4112K,2.0,Reciprocating,0.0,0.0,0.0,8.0,Piper: PA31
20200114X40358,DCA20WA051,2020-01-12,"Fukuoka, Japan",Non-Fatal,HL8243,,,0.0,0.0,1.0,173.0,Boeing: 737
20200117X71039,ANC20LA015,2020-01-16,"Dutch Harbor, AK",Non-Fatal,N547LM,,,0.0,1.0,0.0,2.0,Hawker Beechcraft: 200
20200213X55551,DCA20WA079,2020-01-20,"Ciampino, Italy",Non-Fatal,SE-RLC,,,0.0,0.0,0.0,4.0,Boeing: 767
20200129X03346,DCA20WA060,2020-01-22,"Sydney, Australia",,N2333U,,,0.0,0.0,0.0,0.0,Boeing: 777
20200127X40235,WPR20WA082,2020-01-23,"George, South Africa",Fatal,ZS-CAR,,,3.0,0.0,0.0,0.0,Cessna: S550
20200129X53303,DCA20WA061,2020-01-23,"Panama City, Panama",Non-Fatal,N703AV,2.0,Turbo Fan,0.0,0.0,0.0,112.0,Airbus: A319
20200616X84617,ENG20WA034,2020-01-23,"Lyon Saint Exupery Airport, France",,F-GRZL,,,0.0,0.0,0.0,0.0,Bombardier: CL600 2C10
20200203X13506,DCA20WA063,2020-01-30,"Bogota, Colombia",Non-Fatal,XA-LFR,,,0.0,0.0,0.0,2.0,Airbus: A300
20200203X10951,DCA20WA062,2020-01-31,"Dammam, Saudi Arabia",Non-Fatal,TC-MCT,,,0.0,0.0,0.0,3.0,Boeing: 747
20200210X92231,DCA20WA073,2020-01-31,"Keflavik, Iceland",,TF-FIA,2.0,,0.0,0.0,0.0,0.0,Boeing: 757
20200206X73159,DCA20WA070,2020-02-02,"Los Angeles, CA",Non-Fatal,A6-EON,,,0.0,0.0,1.0,0.0,Airbus: A380
20200205X02356,DCA20WA068,2020-02-03,"Madrid, Spain",,C-GHOZ,,,0.0,0.0,0.0,0.0,Boeing: 737
20200211X10757,DCA20CA077,2020-02-03,"Los Angeles, CA",,N703CK,4.0,,0.0,0.0,0.0,0.0,Boeing: 747 412
20200424X80354,ENG20RA030,2020-02-03,"Budapest, Hungary",,VP-BMF,,,0.0,0.0,0.0,0.0,Airbus: A320
20200205X32547,DCA20RA069,2020-02-05,"Istanbul, Turkey",Fatal,TC-IZK,,,3.0,161.0,19.0,0.0,Boeing: 737
20200210X53022,ANC20LA020,2020-02-05,"Hooper Bay, AK",Non-Fatal,N454SF,1.0,Turbo Prop,0.0,0.0,0.0,8.0,Cessna: 208
20200206X34831,ANC20FA017,2020-02-06,"Tuntutuliak, AK",Fatal,N7632C,1.0,Reciprocating,5.0,0.0,0.0,0.0,Piper: PA32R
20200206X90423,WPR20CA089,2020-02-06,"Eureka, CA",Non-Fatal,N24MG,1.0,Turbo Prop,0.0,1.0,0.0,0.0,Cessna: 208
20200207X52205,DCA20CA071,2020-02-07,"Waynesville, NC",Non-Fatal,N610NN,,Turbo Fan,0.0,22.0,1.0,51.0,Bombardier: CL-600-2D24
20200207X72541,ERA20CA095,2020-02-07,"Baltimore, MD",Non-Fatal,N988FX,1.0,Turbo Prop,0.0,0.0,0.0,1.0,Cessna: 208
20200210X02215,DCA20WA074,2020-02-09,"San Jose, Philippines",Non-Fatal,N200UU,2.0,,0.0,0.0,0.0,194.0,Boeing: 757
20200210X14013,DCA20WA076,2020-02-09,"London, United Kingdom",,VH-ZND,,,0.0,0.0,0.0,0.0,Boeing: 787
20200210X83657,DCA20WA072,2020-02-09,"Komi, Russia",Non-Fatal,VQ-BPS,2.0,,0.0,0.0,0.0,100.0,Boeing: 737
20200212X95117,ENG20LA015,2020-02-12,"Bordeaux, France",Non-Fatal,YL-AAU,2.0,,0.0,0.0,0.0,154.0,Airbus: A220
20200225X23418,DCA20WA086,2020-02-15,"Incheon, Kenya",Non-Fatal,HL8342,,,0.0,2.0,1.0,84.0,Boeing: 737
20200519X44148,DCA20WA106,2020-02-17,"Rosario, Argentina",Non-Fatal,LV-CHQ,,,0.0,0.0,0.0,102.0,Embraer: ERJ190
20200225X20803,DCA20WA085,2020-02-25,"Papua, Indonesia",Non-Fatal,PK-YSG,,,0.0,0.0,0.0,4.0,Boeing: 737
20200226X41215,ERA20CA113,2020-02-26,"Farmingdale, NJ",Non-Fatal,N135LR,2.0,Turbo Fan,0.0,0.0,0.0,5.0,Learjet: 55
20200319X91719,DCA20WA094,2020-02-27,"Monterrey, Mexico",,N379DA,2.0,Turbo Fan,0.0,0.0,0.0,0.0,Boeing: 737
20200413X15324,DCA20WA099,2020-02-28,"Crawley, United Kingdom",,CN-RGJ,,,0.0,0.0,0.0,0.0,Boeing: 737
20200304X44715,DCA20WA089,2020-03-01,"Brazzaville, Central Africa",,CN-RNK,,,0.0,0.0,0.0,0.0,Boeing: 737
20200305X82724,CEN20CA119,2020-03-05,"Rhinelander, WI",Non-Fatal,N706FX,1.0,Turbo Prop,0.0,0.0,1.0,0.0,Cessna: 208
20200324X75727,DCA20WA096,2020-03-05,"Apodaca, Mexico",Non-Fatal,N250NN,,,0.0,0.0,0.0,52.0,Embraer: ERJ170-200LR
20200312X91006,DCA20WA093,2020-03-08,"Shannon, Ireland",Non-Fatal,N477AX,2.0,Turbo Fan,0.0,0.0,0.0,181.0,Boeing: 767
20200312X61924,WPR20WA107,2020-03-11,"Lockhart River, Australia",Fatal,VH-OZO,2.0,Reciprocating,5.0,0.0,0.0,0.0,Cessna: 404
20200324X71727,ERA20WA136,2020-03-13,"Tefe, Brazil",Fatal,PR-GSG,2.0,Reciprocating,2.0,0.0,0.0,0.0,Cessna: 310
20200330X80034,CEN20WA135,2020-03-15,"Tepalcatepec, Michoacan, Mexico",Fatal,XB-VOO,,,1.0,0.0,0.0,0.0,Piper: PA25
20200317X33838,CEN20LA122,2020-03-17,"LaCrosse, KS",Fatal,N274PM,1.0,Turbo Prop,1.0,0.0,0.0,0.0,Cessna: 208
20200318X05700,ENG20WA021,2020-03-18,"TAN SON NHAT INTL AIRPORT, Vietnam",,VN-A392,,Turbo Fan,0.0,0.0,0.0,0.0,Airbus: A321
20200321X14202,DCA20CA095,2020-03-21,"Las Vegas, NV",Non-Fatal,N193AN,2.0,,0.0,0.0,0.0,127.0,Boeing: 757
20200323X80835,ERA20WA133,2020-03-21,"Eleuthera, Bahamas",Non-Fatal,N14178,,,0.0,0.0,0.0,3.0,Piper: PA23
20200330X75540,ENG20WA029,2020-03-27,"Brussles, Belgium",,D-AZMK,2.0,Turbo Fan,0.0,0.0,0.0,0.0,Airbus: A300
20200408X62348,ERA20CA148,2020-03-27,"Opalocka, FL",Non-Fatal,N516DT,2.0,Reciprocating,0.0,0.0,0.0,1.0,Aero Commander: 500
20201103102230,DCA21WA016,2020-03-27,"Mexico City, Mexico",,N782AM,,,0.0,0.0,0.0,0.0,Boeing: 787-800
20200423X55232,CEN20WA157,2020-04-07,"Ciudad Juarez, Mexico",Non-Fatal,XA-SDU,,,0.0,0.0,0.0,2.0,Cessna: 650
20200528X83033,DCA20WA110,2020-04-12,"Matsuyama, Japan",Non-Fatal,JA64AN,,,0.0,0.0,1.0,25.0,Boeing: 737
20200417X12227,CEN20LA149,2020-04-14,"Kirksville, MO",Non-Fatal,N98649,2.0,Reciprocating,0.0,0.0,0.0,1.0,Cessna: 402
20200531X70423,CEN20WA200,2020-04-28,"Angostura, Mexico",Fatal,XB-ZOZ,,,1.0,0.0,0.0,0.0,Piper: PA 25-235
20200509X12228,CEN20LA175,2020-05-09,"San Antonio, TX",Non-Fatal,N31704,2.0,Turbo Prop,0.0,0.0,0.0,1.0,Hawker Beechcraft: 1900
20200515X12520,ANC20LA046,2020-05-15,"Nuiqsut, AK",Fatal,N5454E,1.0,Reciprocating,1.0,0.0,1.0,0.0,Cessna: A185
20200521X63755,DCA20LA107,2020-05-19,"Victorville, CA",Non-Fatal,N820TJ,,,0.0,0.0,0.0,95.0,Boeing: 737
20200522X82856,DCA20WA108,2020-05-22,"Karachi, Pakistan",Fatal,AP-BLD,,,97.0,0.0,2.0,0.0,Airbus: A320
20200603X85851,DCA20WA112,2020-06-03,"Mumbai, India",Non-Fatal,N583FE,,,0.0,0.0,0.0,2.0,Mcdonnell Douglas: MD11
20200624X14947,DCA20WA117,2020-06-08,"Dubai, Turks And Caicos",,A6-BMD,,,0.0,0.0,0.0,0.0,Boeing: 787
20200707X51545,DCA20WA119,2020-06-11,"Banjarmasin, Indonesia",Non-Fatal,PK-GML,,,0.0,0.0,0.0,37.0,Boeing: 737
20200817X40105,ENG20WA041,2020-06-16,"Doncaster, United Kingdom",,G-WUKJ,,,0.0,0.0,0.0,0.0,Airbus: A321
20200629X04901,ANC20CA061,2020-06-17,"Chignik Lagoon, AK",Non-Fatal,N777AK,1.0,Reciprocating,0.0,0.0,0.0,1.0,Hawker Beechcraft: A36
20200911X91036,ENG20WA042,2020-07-03,"Ambon, Indonesia",Non-Fatal,PK-WHY,,,0.0,0.0,0.0,49.0,Atr: ATR72
20211001104013,DCA22LA001,2020-07-05,"Orlando, FL",Non-Fatal,N254WN,2.0,,0.0,1.0,1.0,3.0,Boeing: 737-7H4
20200714X42039,DCA20CA122,2020-07-09,"Chicago, IL",,N226NN,,,0.0,0.0,0.0,0.0,Embraer: ERJ170
20200715X50601,ANC20CA067,2020-07-10,"Naknek, AK",Non-Fatal,N44851,1.0,Reciprocating,0.0,0.0,0.0,3.0,Piper: PA32
20200729X62255,DCA20WA132,2020-07-11,"Tijuana, Mexico",,XA-MCG,,,0.0,0.0,0.0,0.0,Boeing: 737
20200713X65734,ERA20LA247,2020-07-13,"Fort Lauderdale, FL",Non-Fatal,N200MU,2.0,,0.0,0.0,0.0,2.0,Britten-Norman: BN2A
20200728X34409,DCA20WA131,2020-07-14,"Durban, South Africa",Non-Fatal,ZS-SJB,,,0.0,0.0,1.0,116.0,Boeing: 737
20200814X53733,DCA20WA137,2020-07-19,"Palma, Spain",,EI-EFJ,2.0,Turbo Fan,0.0,0.0,0.0,0.0,Boeing: 737
20200724X75230,DCA20WA128,2020-07-22,"Shanghai, China",,ET-ARH,,,0.0,0.0,0.0,0.0,Boeing: 777
20200814X13121,ENG20WA040,2020-07-23,"Chihuahua, Mexico",,XA-GAI,2.0,Turbo Fan,0.0,0.0,0.0,0.0,Embraer: ERJ190
20200914X31949,ENG20LA043,2020-07-24,"Charlotte, NC",Non-Fatal,N561NN,2.0,,0.0,0.0,0.0,0.0,Bombardier: CL-600-2D24
20200729X63244,DCA20WA133,2020-07-28,"Wamena, Indonesia",Non-Fatal,PK-YSZ,,,0.0,0.0,0.0,3.0,Boeing: 737
20200731X11938,ANC20LA074,2020-07-31,"Soldotna, AK",Fatal,N4982U,,,7.0,0.0,0.0,0.0,Dehavilland: DHC-2
20200805X00027,ANC20LA077,2020-08-05,"Kenai, AK",Non-Fatal,N9712G,1.0,Reciprocating,0.0,0.0,0.0,5.0,Cessna: 180
20200807X61858,DCA20WA136,2020-08-07,"Kozhikode, India",,VT-AXH,,,0.0,0.0,0.0,0.0,Boeing: 737
20200826X34514,DCA20LA138,2020-08-19,"Los Angeles, CA",Non-Fatal,N146FE,2.0,Turbo Fan,0.0,0.0,1.0,1.0,Boeing: 767
20200901X71756,ANC20CA088,2020-08-22,"Kotzebue, AK",Non-Fatal,N9128T,1.0,Reciprocating,0.0,0.0,0.0,2.0,Cessna: 180
20200831X25908,DCA20WA141,2020-08-24,"Mexico City, Mexico",,N806NN,2.0,,0.0,0.0,0.0,0.0,Boeing: 737
20200828X65512,DCA20WA139,2020-08-26,"San Jose del Guaviere, Colombia",Non-Fatal,HK2006,,,0.0,0.0,0.0,3.0,Mcdonnell Douglas: DC3
20200831X42058,WPR20WA292,2020-08-26,"Springs, South Africa",Fatal,ZE-OET,,Reciprocating,1.0,0.0,1.0,0.0,Cessna: 172
20200827X15154,ANC20LA085,2020-08-27,"Fairbanks, AK",Fatal,N714KH,,,2.0,0.0,2.0,0.0,Cessna: A185
20200828X12131,DCA20WA140,2020-08-28,"Bucharest, Romania",Non-Fatal,N423AX,2.0,Turbo Fan,0.0,0.0,0.0,66.0,Boeing: 767
20200831X31013,DCA20WA142,2020-08-29,"Tokyo, Japan",Non-Fatal,JA73NM,,,0.0,0.0,0.0,76.0,Boeing: 737
20200909X50828,ANC20CA091,2020-08-30,"Lime Village, AK",Non-Fatal,N107L,1.0,Reciprocating,0.0,0.0,0.0,3.0,Cessna: A185
20200831X21334,WPR20CA312,2020-08-31,"Fortuna, CA",Non-Fatal,N982SB,2.0,Turbo Prop,0.0,0.0,0.0,3.0,Hawker Beechcraft: C90A
20210210102619,CEN20LA440,2020-09-05,"San Antonio, TX",Non-Fatal,N362AE,2.0,,0.0,0.0,0.0,1.0,Swearingen: SA227
20200908X03800,WPR20CA298,2020-09-07,"Whitmore, AZ",Non-Fatal,N186GC,1.0,Turbo Prop,0.0,0.0,0.0,8.0,Cessna: 208
20200909X85922,DCA20WA144,2020-09-08,"West Midland, United Kingdom",,EI-DPC,,,0.0,0.0,0.0,0.0,Boeing: 737
20200923X52320,DCA20WA151,2020-09-10,"Gallivare, Sweden",Non-Fatal,EC-ACD,,,0.0,0.0,0.0,23.0,Bombardier: CL600 2D24
20200914X45455,ANC20CA092,2020-09-10,"Fairbanks, AK",Non-Fatal,N68857,1.0,Reciprocating,0.0,0.0,0.0,1.0,Helio: H 295
20210108102504,DCA21WA065,2020-09-12,"Khartoum, South Sudan",,C5-BDB,,,0.0,0.0,0.0,0.0,Boeing: 737
20201029102211,CEN21WA036,2020-09-16,"Los Laureles, Mexico",Fatal,XB-LVT,1.0,,2.0,0.0,0.0,0.0,Cessna: TU206G
20200919X42745,ERA20LA331,2020-09-19,"Fort Lauderdale, FL",Non-Fatal,N257SH,2.0,,0.0,0.0,0.0,8.0,Piper: PA31
20201109102250,DCA21LA018,2020-09-30,"Anchorage, AK",Non-Fatal,N860DA,,,0.0,0.0,1.0,251.0,Boeing: 777
20201006102103,ENG21WA002,2020-10-01,"Nawabshah, Pakistan",,AP-BNE,,,0.0,0.0,0.0,0.0,Airbus: A330
20201029102212,ENG21WA005,2020-10-03,"Makassar, Indonesia",,PK-WGT,,,0.0,0.0,0.0,0.0,Atr: ATR72
20210318102783,DCA21WA098,2020-10-04,"Bogata, Colombia",,N740AV,2.0,,0.0,0.0,0.0,0.0,Airbus: A320-214
20201016102154,DCA21WA006,2020-10-10,"Guiuan, Eastern Samar, Philippines",,D-ALFG,,,0.0,0.0,0.0,0.0,Boeing: 777
20201015102152,ERA21LA021,2020-10-14,"Waterville, ME",Non-Fatal,N499CZ,2.0,,0.0,0.0,0.0,1.0,Hawker Beechcraft: 99
20201022102179,DCA21WA008,2020-10-20,"Valencia, Venezuela",Non-Fatal,HK-4367,,,0.0,0.0,0.0,3.0,Boeing: 727
20201029102210,DCA21LA011,2020-10-22,"Wheeling, IL",Non-Fatal,N1128M,2.0,,0.0,0.0,0.0,8.0,Learjet: 60
20201024102184,DCA21WA010,2020-10-24,"Freeport, Bahamas",Non-Fatal,N674RJ,2.0,,0.0,0.0,0.0,28.0,Embraer: EMB145
20201102102221,CEN21WA038,2020-10-27,"Pickle Lake, Canada",Non-Fatal,CFPCC,,,0.0,0.0,0.0,1.0,Cessna: 208
20201123102323,DCA21WA028,2020-10-30,"Lusaka, Rwanda",,9XR-WJ,,,0.0,0.0,0.0,0.0,Boeing: 737
20201105102240,WPR21WA036,2020-10-31,"Kirkwood, OF",Fatal,ZS-MAD,1.0,,1.0,0.0,0.0,0.0,Piper: PA-25-235
20201119102304,DCA21LA024,2020-11-14,"Phoenix, AZ",Non-Fatal,N778SK,2.0,,0.0,0.0,1.0,60.0,Bombardier: CL600 2C10
20201130102345,DCA21WA033,2020-11-22,"Capetown, South Africa",,ZS-OAF,,,0.0,0.0,0.0,0.0,Boeing: 737
20201127102341,ERA21LA056,2020-11-25,"Atlanta, GA",Non-Fatal,N777CM,2.0,,0.0,0.0,0.0,2.0,Aero Commander: 500
20201209102389,DCA21WA045,2020-11-27,"Singapore, Senegal",Non-Fatal,PK-YGW,,,0.0,0.0,0.0,6.0,Boeing: 737
20201204102375,DCA21WA041,2020-12-01,"Silao, Mexico",,N6706Q,,,0.0,0.0,0.0,0.0,Boeing: 757
20201214102413,DCA21WA049,2020-12-02,"Garowe, Somalia",Non-Fatal,EY-560,,,0.0,0.0,0.0,39.0,Boeing: 737
20201229102468,DCA21WA057,2020-12-03,"Sao Paulo, Brazil",,PR-GUD,,,0.0,0.0,0.0,0.0,Boeing: 737-8EH
